source,bbvar,nblocks,flux_mean,flux_std,flux_min,flux_max,nearby_count,nfft_peaks
J1837.3-1644,237.82324449627959,6,2.5,1.707825127659933,0.0,5.0,5,3
J1837.3-2408,310.0316920367288,10,4.5,2.8722813232690143,0.0,9.0,5,2
J1837.7-0601,41.66766787984125,3,1.0,0.816496580927726,0.0,2.0,5,2
J1837.9-6000,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1838.0-2906,70.03591112846266,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1838.0-7105,154.19182937654796,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1838.1-0618,56.786659819326815,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1838.2+0417,5.133450031280518e-06,1,0.0,0.0,0.0,0.0,5,2
J1838.2-0730,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1838.2-3352,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1838.3+3834,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1838.3-0541,304.5324506799443,14,6.5,4.031128874149275,0.0,13.0,5,2
J1838.4+3224,80.11024894597352,6,2.5,1.707825127659933,0.0,5.0,5,2
J1838.4-2148,21065.93709512658,47,23.0,13.564659966250536,0.0,46.0,5,2
J1838.4-6024,151.85363984817565,7,3.0,2.0,0.0,6.0,5,3
J1838.6+5732,15.86659570232667,3,1.0,0.816496580927726,0.0,2.0,5,2
J1838.6-0630,96.47703372090928,7,3.0,2.0,0.0,6.0,5,2
J1838.7-0603,61.158395951631974,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1838.7-4608,12.178127717697521,2,0.5,0.5,0.0,1.0,5,2
J1838.8+0602,6.22384250164032e-05,1,0.0,0.0,0.0,0.0,5,2
J1838.8+4802,265.1569339319382,11,5.0,3.1622776601683795,0.0,10.0,5,2
J1838.9-0537,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1838.9-3457,10.172673422730327,2,0.5,0.5,0.0,1.0,5,2
J1839.0-0444,157.7498125065165,11,5.0,3.1622776601683795,0.0,10.0,5,2
J1839.0-1502,28.21935048043906,3,1.0,0.816496580927726,0.0,2.0,5,2
J1839.2+1039,1.2988224625587463e-05,1,0.0,0.0,0.0,0.0,5,2
J1839.2-0420,4.824820287851878,2,0.5,0.5,0.0,1.0,5,2
J1839.4+2640,3.7945182932388093,2,0.5,0.5,0.0,1.0,5,2
J1839.4-0553,35.33689207350835,4,1.5,1.118033988749895,0.0,3.0,5,2
J1839.5-0648,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1839.6-5147,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1839.9-4805,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1840.0-0342,3.889203071594238e-05,1,0.0,0.0,0.0,0.0,5,2
J1840.1-0411,12.724550783634186,2,0.5,0.5,0.0,1.0,5,2
J1840.2+0200,2.0191073417663574e-06,1,0.0,0.0,0.0,0.0,5,2
J1840.2+1104,0.00036466066853790835,1,0.0,0.0,0.0,0.0,5,2
J1840.2-0524,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1840.3-1557,10.520493483069004,2,0.5,0.5,0.0,1.0,5,2
J1840.4+3707,30.520162285089782,3,1.0,0.816496580927726,0.0,2.0,5,2
J1840.4-1139,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1840.4-3046,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1840.5+5451,0.0014607092598453164,1,0.0,0.0,0.0,0.0,5,2
J1840.5-1706,1.807549415389076e-05,1,0.0,0.0,0.0,0.0,5,2
J1840.7+6113,86.57525566838135,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1840.8-1236,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1841.0-5542,435.26726407085323,13,6.0,3.7416573867739413,0.0,12.0,5,2
J1841.3+2909,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1841.4+0348,0.0012770937464665622,1,0.0,0.0,0.0,0.0,5,2
J1841.4-1108,30.28283559344345,3,1.0,0.816496580927726,0.0,2.0,5,2
J1841.8+3217,31.51837897217876,3,1.0,0.816496580927726,0.0,2.0,5,2
J1841.9+7116,0.020843070390924368,1,0.0,0.0,0.0,0.0,5,2
J1842.0+0055,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1842.0-0737,0.0009424215786566492,1,0.0,0.0,0.0,0.0,5,2
J1842.2+2737,7.052905857563019e-05,1,0.0,0.0,0.0,0.0,5,2
J1842.3+7611,82.82813771499013,3,1.0,0.816496580927726,0.0,2.0,5,2
J1842.4+6809,1356.9169330382992,28,13.5,8.077747210701755,0.0,27.0,5,3
J1842.4-3135,4.44352147001905,2,0.5,0.5,0.0,1.0,5,2
J1842.4-5840,247.30155077320572,9,4.0,2.581988897471611,0.0,8.0,5,2
J1842.5-0308,-0.0,1,0.0,0.0,0.0,0.0,5,3
J1842.5-0402,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1842.6-1848,1949.0940291040627,16,7.5,4.6097722286464435,0.0,15.0,5,3
J1842.8+5311,73.34145304842457,4,1.5,1.118033988749895,0.0,3.0,5,3
J1843.3-1243,11.465088790478603,2,0.5,0.5,0.0,1.0,5,2
J1843.4+0626,22.393631928076502,2,0.5,0.5,0.0,1.0,5,2
J1843.5-4835,0.00018969530401591328,1,0.0,0.0,0.0,0.0,5,2
J1843.6-0324,374.4257827656347,18,8.5,5.188127472091127,0.0,17.0,5,2
J1843.6-1114,3.0428171157836914e-05,1,0.0,0.0,0.0,0.0,5,2
J1843.6-2219,5689.197818497413,25,12.0,7.211102550927978,0.0,24.0,5,2
J1843.6-3225,0.0006227072035471792,1,0.0,0.0,0.0,0.0,5,2
J1843.9-0753,0.00010552113963058218,1,0.0,0.0,0.0,0.0,5,2
J1843.9-0912,0.0005807138622913044,0,,,,,5,2
J1843.9-2009,118.37920253426047,6,2.5,1.707825127659933,0.0,5.0,5,2
J1844.0+3421,326.31663781751627,12,5.5,3.452052529534663,0.0,11.0,5,2
J1844.4+1547,387.94876162266644,12,5.5,3.452052529534663,0.0,11.0,5,2
J1844.4-0345,24.313189869746566,3,1.0,0.816496580927726,0.0,2.0,5,2
J1844.6-0957,0.00022041109332349151,1,0.0,0.0,0.0,0.0,5,2
J1844.7+3250,856.6545218944101,22,10.5,6.34428877022476,0.0,21.0,5,2
J1844.7-0308,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1844.7-2110,5871.694267317243,32,15.5,9.233092656309694,0.0,31.0,5,2
J1844.7-3248,1.579240715917173,2,0.5,0.5,0.0,1.0,5,2
J1844.8+5709,0.00036615505814552307,1,0.0,0.0,0.0,0.0,5,2
J1844.9+1615,246.2864763082615,9,4.0,2.581988897471611,0.0,8.0,5,3
J1845.0+0159,0.00996711730658717,1,0.0,0.0,0.0,0.0,5,2
J1845.2-1136,0.0031243588964571245,1,0.0,0.0,0.0,0.0,5,2
J1845.5+1023,13.890227861120366,2,0.5,0.5,0.0,1.0,5,2
J1845.5-1228,0.0007968070385686588,1,0.0,0.0,0.0,0.0,5,2
J1845.7-0829,30.15279075003764,3,1.0,0.816496580927726,0.0,2.0,5,2
J1845.8-2521,60.13593368441923,3,1.0,0.816496580927726,0.0,2.0,5,2
J1845.9-0235,83.71200635245259,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1846.0+0507,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1846.0+6643,3478.7175642737443,34,16.5,9.810708435174291,0.0,33.0,5,3
J1846.0-3615,0.0006681094382656738,1,0.0,0.0,0.0,0.0,5,2
J1846.3+0901,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1846.4+0920,12.929392247888316,2,0.5,0.5,0.0,1.0,5,2
J1846.7+0739,1.3608485460281372e-05,1,0.0,0.0,0.0,0.0,5,2
J1846.8+7237,12.977834378077649,2,0.5,0.5,0.0,1.0,5,2
J1846.9-0205,7.609451131429523e-06,1,0.0,0.0,0.0,0.0,5,2
J1846.9-0624,17.179492109785087,2,0.5,0.5,0.0,1.0,5,2
J1847.0-0141,0.00012083351612091064,1,0.0,0.0,0.0,0.0,5,2
J1847.0-0229,240.76109836037722,14,6.5,4.031128874149275,0.0,13.0,5,2
J1847.2-0247,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1847.2-1633,34.94284696916884,3,1.0,0.816496580927726,0.0,2.0,5,2
J1847.4-0113,0.0001297852795687504,1,0.0,0.0,0.0,0.0,5,2
J1847.5-0859,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1847.5-0948,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1847.5-3431,0.10767292003106377,2,0.5,0.5,0.0,1.0,5,2
J1847.7+3542,1.8939758845661743,2,0.5,0.5,0.0,1.0,5,2
J1847.8+5218,1.656869426369667e-05,1,0.0,0.0,0.0,0.0,5,2
J1848.0-0727,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.0-4230,26.077974962666303,3,1.0,0.816496580927726,0.0,2.0,5,2
J1848.1-0148,57.570588648353805,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1848.1-1042,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.1-1310,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.4+3218,3332.15445719164,41,20.0,11.832159566199232,0.0,40.0,5,3
J1848.5+6537,0.285436229152503,3,1.0,0.816496580927726,0.0,2.0,5,2
J1848.5-1209,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.5-2711,50.941723778251344,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1848.6+3244,2866.2058502810128,39,19.0,11.254628677422755,0.0,38.0,5,3
J1848.7+0657,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.8+4247,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1848.8-0130,13.328569576144218,2,0.5,0.5,0.0,1.0,5,2
J1848.8-0207,3.509223461151123e-06,1,0.0,0.0,0.0,0.0,5,2
J1849.0-1826,156.71081661046742,6,2.5,1.707825127659933,0.0,5.0,5,2
J1849.1-0652,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1849.2+2106,27.774348265866138,2,0.5,0.5,0.0,1.0,5,2
J1849.2-1646,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1849.3+6705,7264.17947439686,51,25.0,14.719601443879744,0.0,50.0,5,3
J1849.3-6448,-0.0,1,0.0,0.0,0.0,0.0,5,3
J1849.4+2745,54.48679162702183,2,0.5,0.5,0.0,1.0,5,2
J1849.4-0056,2.8267502784729004e-05,1,0.0,0.0,0.0,0.0,5,2
J1849.4-4313,237.69154444036042,9,4.0,2.581988897471611,0.0,8.0,5,2
J1849.5-0624,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1849.6-0120,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1849.6-6852,208.89776007415622,8,3.5,2.29128784747792,0.0,7.0,5,2
J1849.9-0956,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1850.0-0758,0.0004594549536705017,1,0.0,0.0,0.0,0.0,5,2
J1850.3+0751,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1850.3+2632,0.0004014929504592146,1,0.0,0.0,0.0,0.0,5,2
J1850.6-0024,11.638373505775235,2,0.5,0.5,0.0,1.0,5,3
J1850.6-1108,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1850.6-3126,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1850.7-0830,0.000785029653343372,1,0.0,0.0,0.0,0.0,5,2
J1851.0+1556,13.801145961452676,2,0.5,0.5,0.0,1.0,5,2
J1851.0-3002,0.0011547680696821772,1,0.0,0.0,0.0,0.0,5,2
J1851.4-3236,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1851.5+0719,0.0006751641631126404,1,0.0,0.0,0.0,0.0,5,2
J1851.5+3408,56.24787544019148,4,1.5,1.118033988749895,0.0,3.0,5,2
J1852.0-0927,0.00044269487261772156,1,0.0,0.0,0.0,0.0,5,2
J1852.1-1523,0.0010084100576932542,1,0.0,0.0,0.0,0.0,5,3
J1852.2-1309,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1852.4+4856,703.846807320703,12,5.5,3.452052529534663,0.0,11.0,5,3
J1852.5+0457,83.39397804957116,3,1.0,0.816496580927726,0.0,2.0,5,2
J1852.5-1200,0.0007315520197153091,1,0.0,0.0,0.0,0.0,5,2
J1852.7+0203,23.5756066005232,3,1.0,0.816496580927726,0.0,2.0,5,2
J1852.7-1243,19.451305636219786,3,1.0,0.816496580927726,0.0,2.0,5,2
J1853.0+0949,0.000812917947769165,1,0.0,0.0,0.0,0.0,5,2
J1853.1-0841,0.0012709649636235554,1,0.0,0.0,0.0,0.0,5,2
J1853.1-1002,21.187916885306663,3,1.0,0.816496580927726,0.0,2.0,5,2
J1853.2-3450,0.00424811482662335,1,0.0,0.0,0.0,0.0,5,2
J1853.3-0005,0.0010311470196029404,1,0.0,0.0,0.0,0.0,5,2
J1853.4-0621,50.71949494515093,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1853.4-2652,68.71291665939884,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1853.5-1606,0.0010843501731869765,1,0.0,0.0,0.0,0.0,5,2
J1853.5-2451,577.5422594964025,15,7.0,4.320493798938574,0.0,14.0,5,2
J1853.6+0110,0.0013684481382369995,1,0.0,0.0,0.0,0.0,5,2
J1853.6-0523,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1853.6-1101,0.0009562186896800995,1,0.0,0.0,0.0,0.0,5,2
J1854.0+6715,2849.9009343789758,33,16.0,9.521904571390467,0.0,32.0,5,2
J1854.3-3641,0.00017434445408071042,1,0.0,0.0,0.0,0.0,5,2
J1854.4+0158,0.0008897706866264343,1,0.0,0.0,0.0,0.0,5,2
J1854.4-0159,75.76263424486388,3,1.0,0.816496580927726,0.0,2.0,5,2
J1854.5+3438,0.0008606303763372125,1,0.0,0.0,0.0,0.0,5,2
J1854.5-0903,0.0008650081654195674,1,0.0,0.0,0.0,0.0,5,2
J1854.6+3800,0.0003703743277583271,1,0.0,0.0,0.0,0.0,5,2
J1854.6-6007,0.0036900416016578674,1,0.0,0.0,0.0,0.0,5,2
J1854.7+0143,0.0009016543626785278,1,0.0,0.0,0.0,0.0,5,2
J1854.7-0716,14.688489053130866,2,0.5,0.5,0.0,1.0,5,2
J1854.9+4052,0.00045903155660198536,1,0.0,0.0,0.0,0.0,5,2
J1855.1-2242,0.0004408692973356665,1,0.0,0.0,0.0,0.0,5,2
J1855.2-3025,9.6810798547707,2,0.5,0.5,0.0,1.0,5,2
J1855.3+0458,180.26911252197897,6,2.5,1.707825127659933,0.0,5.0,5,3
J1855.4+7351,297.68987958131333,8,3.5,2.29128784747792,0.0,7.0,5,2
J1855.4-0750,0.0037668682634830475,1,0.0,0.0,0.0,0.0,5,2
J1855.4-3608,0.7383507814323593,2,0.5,0.5,0.0,1.0,5,2
J1855.7+0224,68.83413443174868,6,2.5,1.707825127659933,0.0,5.0,5,2
J1855.8+0114,256.00210937430165,11,5.0,3.1622776601683795,0.0,10.0,5,3
J1855.8+0149,0.001299746334552765,1,0.0,0.0,0.0,0.0,5,2
J1855.9-1434,6.822869181632996e-06,1,0.0,0.0,0.0,0.0,5,2
J1855.9-2027,5.050083589300016,2,0.5,0.5,0.0,1.0,5,2
J1856.1-1221,0.00091264243792466,1,0.0,0.0,0.0,0.0,5,2
J1856.2+0755,67.48912442289293,3,1.0,0.816496580927726,0.0,2.0,5,2
J1856.3-0548,0.00023778316608513705,1,0.0,0.0,0.0,0.0,5,2
J1856.4+0124,29.1196738061426,3,1.0,0.816496580927726,0.0,2.0,5,2
J1856.5+1736,2.7064234018325806e-06,1,0.0,0.0,0.0,0.0,5,2
J1856.5-0118,22.325220364530878,3,1.0,0.816496580927726,0.0,2.0,5,2
J1856.8+4142,0.0015992768967407756,1,0.0,0.0,0.0,0.0,5,2
J1857.1+0103,15.94076501391828,2,0.5,0.5,0.0,1.0,5,2
J1857.5+0303,0.0011385157704353333,1,0.0,0.0,0.0,0.0,5,2
J1857.5-2831,0.001910394221340539,1,0.0,0.0,0.0,0.0,5,2
J1857.6+0940,0.0031415820121765137,1,0.0,0.0,0.0,0.0,5,2
J1857.7+3541,0.000988597666946589,1,0.0,0.0,0.0,0.0,5,2
J1857.8+0212,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1857.8-0223,0.0010650530457496643,1,0.0,0.0,0.0,0.0,5,2
J1857.8-3220,0.00017670728266239166,1,0.0,0.0,0.0,0.0,5,2
J1857.9-1821,103.22337489948768,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1858.0+1636,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.1+0136,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.1-1050,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.2+0356,282.44276080266627,12,5.5,3.452052529534663,0.0,11.0,5,2
J1858.2+4324,8.671058876953452,2,0.5,0.5,0.0,1.0,5,3
J1858.2+7318,99.95553422448066,6,2.5,1.707825127659933,0.0,5.0,5,2
J1858.2-1317,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.2-2217,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.2-5423,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.3+1952,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.3-2511,359.9134946737487,13,6.0,3.7416573867739413,0.0,12.0,5,2
J1858.5+0641,16.59496977862659,2,0.5,0.5,0.0,1.0,5,2
J1858.6-0746,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.6-4444,-0.0,1,0.0,0.0,0.0,0.0,5,3
J1858.7-1146,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.9+1839,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.9+3636,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1858.9+5707,17.114939588312154,2,0.5,0.5,0.0,1.0,5,2
J1858.9-0845,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1859.0+2330,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1859.1+0314,14.695653074442816,2,0.5,0.5,0.0,1.0,5,2
J1859.2-0708,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1859.3+0047,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1859.3+0058,-0.0,1,0.0,0.0,0.0,0.0,5,3
J1859.7-0559,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1859.9+1546,37.13980857732167,3,1.0,0.816496580927726,0.0,2.0,5,2
J1859.9-0934,1.9846396753564477e-05,1,0.0,0.0,0.0,0.0,5,2
J1900.4+0339,17.563629372863943,2,0.5,0.5,0.0,1.0,5,2
J1900.4-4940,0.00010441243648529053,1,0.0,0.0,0.0,0.0,5,2
J1900.5+0110,16.089323988184333,2,0.5,0.5,0.0,1.0,5,2
J1900.7-0231,44.891071111418455,5,2.0,1.4142135623730951,0.0,4.0,5,2
J1900.9+0539,9.411908467882313e-05,1,0.0,0.0,0.0,0.0,5,2
J1901.0-1738,21.528228538839727,3,1.0,0.816496580927726,0.0,2.0,5,2
J1901.2+0729,0.003060854971408844,1,0.0,0.0,0.0,0.0,5,2
J1901.3-7154,38.71736103845615,3,1.0,0.816496580927726,0.0,2.0,5,2
J1901.5-0126,15.836582427844405,2,0.5,0.5,0.0,1.0,5,2
J1901.5-1110,0.0010990090668201447,1,0.0,0.0,0.0,0.0,5,2
J1901.6-5138,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1901.7+0441,0.0014413818717002869,1,0.0,0.0,0.0,0.0,5,2
J1901.7-0318,24.019285929948524,3,1.0,0.816496580927726,0.0,2.0,5,2
J1901.7-0717,13.016570532694459,2,0.5,0.5,0.0,1.0,5,2
J1902.0-5105,0.0001172446645796299,1,0.0,0.0,0.0,0.0,5,2
J1902.1-3424,2.1076761186122894e-05,1,0.0,0.0,0.0,0.0,5,2
J1902.4-0627,0.009219952558623845,1,0.0,0.0,0.0,0.0,5,2
J1902.5+0654,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1902.5-3336,0.0001453083041269565,1,0.0,0.0,0.0,0.0,5,2
J1902.6+0450,0.0026617791854732786,1,0.0,0.0,0.0,0.0,5,2
J1902.7+1451,0.0018657273590179102,1,0.0,0.0,0.0,0.0,5,2
J1902.8-6749,2706.5672479893483,56,27.5,16.163229875244614,0.0,55.0,5,3
J1902.9+3200,757.4169744453162,19,9.0,5.477225575051661,0.0,18.0,5,2
J1902.9-0855,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1902.9-3242,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1903.2+0201,153.67935897890584,8,3.5,2.29128784747792,0.0,7.0,5,2
J1903.2+5540,257.0464424260281,13,6.0,3.7416573867739413,0.0,12.0,5,2
J1903.3+2721,0.0003227544075343758,1,0.0,0.0,0.0,0.0,5,2
J1903.4-0400,5.2000475989189e-05,1,0.0,0.0,0.0,0.0,5,2
J1903.5-7053,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1903.7+2432,5.636959394905716e-05,1,0.0,0.0,0.0,0.0,5,2
J1903.8+2216,0.001116077408369165,1,0.0,0.0,0.0,0.0,5,3
J1903.9+0529,13.01317199220648,2,0.5,0.5,0.0,1.0,5,2
J1903.9-0521,15.4114270997743,2,0.5,0.5,0.0,1.0,5,2
J1904.0+1537,18.161252208159567,2,0.5,0.5,0.0,1.0,5,2
J1904.0-0803,0.0002772807638393715,1,0.0,0.0,0.0,0.0,5,2
J1904.1-5927,6.9909729063510895e-06,1,0.0,0.0,0.0,0.0,5,2
J1904.2+0051,0.00022966651658862247,1,0.0,0.0,0.0,0.0,5,2
J1904.2+3626,31.66570078603354,3,1.0,0.816496580927726,0.0,2.0,5,2
J1904.2-1124,-0.0,1,0.0,0.0,0.0,0.0,5,3
J1904.6-4100,9.862944007040483,2,0.5,0.5,0.0,1.0,5,2
J1904.8+0612,419.9926352784041,11,5.0,3.1622776601683795,0.0,10.0,5,3
J1904.8-0708,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1905.1-1007,0.0020630937069654465,1,0.0,0.0,0.0,0.0,5,2
J1905.1-5120,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1905.4-1940,0.00015756696147661842,1,0.0,0.0,0.0,0.0,5,2
J1905.6+2527,0.0005015924052713672,1,0.0,0.0,0.0,0.0,5,2
J1905.6-0619,0.0002728701656451449,1,0.0,0.0,0.0,0.0,5,2
J1905.7-2922,0.00042782337914104573,1,0.0,0.0,0.0,0.0,5,2
J1906.0+4941,7.004477083683014e-06,1,0.0,0.0,0.0,0.0,5,2
J1906.0-1717,0.0003279969096183777,1,0.0,0.0,0.0,0.0,5,2
J1906.1+1651,0.0004779137670993805,1,0.0,0.0,0.0,0.0,5,2
J1906.3-1755,11.706718950989398,2,0.5,0.5,0.0,1.0,5,2
J1906.3-2002,28.03468575692375,3,1.0,0.816496580927726,0.0,2.0,5,2
J1906.4+0723,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1906.4-0114,24.823522243696516,3,1.0,0.816496580927726,0.0,2.0,5,2
J1906.6-2053,6.918681218337497e-05,1,0.0,0.0,0.0,0.0,5,2
J1906.7+5419,0.0015723854303359985,1,0.0,0.0,0.0,0.0,5,2
J1906.8-0318,0.006159715398098342,1,0.0,0.0,0.0,0.0,5,2
J1907.0+0713,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1907.2+0127,28.36663921903937,3,1.0,0.816496580927726,0.0,2.0,5,2
J1907.2+3555,0.0002976140051487164,1,0.0,0.0,0.0,0.0,5,3
J1907.2-0228,0.0006821934784966288,1,0.0,0.0,0.0,0.0,5,2
J1907.6-1231,0.001076977074262686,1,0.0,0.0,0.0,0.0,5,2
J1907.7-0921,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1907.8-0413,0.0007928127051854972,1,0.0,0.0,0.0,0.0,5,2
J1907.9+0602,-0.0,0,,,,,5,2
J1907.9+0702,0.001339017513600993,1,0.0,0.0,0.0,0.0,5,2
J1907.9-4038,4.802905095857568e-08,1,0.0,0.0,0.0,0.0,5,2
J1908.2-7026,19.513683838534632,3,1.0,0.816496580927726,0.0,2.0,5,2
J1908.5+0128,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1908.6+0811,28.860463508754037,3,1.0,0.816496580927726,0.0,2.0,5,2
J1908.8-0132,3.7103891372680664e-06,1,0.0,0.0,0.0,0.0,5,2
J1909.0+2104,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1909.2+4643,0.0009526524512466494,2,0.5,0.5,0.0,1.0,5,2
J1909.6-0257,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1909.6-1033,0.0002930009795818478,1,0.0,0.0,0.0,0.0,5,2
J1909.7-2140,210.46789272067952,8,3.5,2.29128784747792,0.0,7.0,5,2
J1909.8+1025,4.54128440026588,2,0.5,0.5,0.0,1.0,5,2
J1910.1-4701,0.00010642549023032188,1,0.0,0.0,0.0,0.0,5,2
J1910.7+2039,0.0010696059052861528,1,0.0,0.0,0.0,0.0,5,2
J1910.7+2856,0.003139337832635647,1,0.0,0.0,0.0,0.0,5,2
J1910.7-5320,0.0022423788905143738,1,0.0,0.0,0.0,0.0,5,2
J1910.8+6301,0.00016840237037740735,1,0.0,0.0,0.0,0.0,5,2
J1910.8-0101,0.0031283584248740226,1,0.0,0.0,0.0,0.0,5,2
J1910.9-6000,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1911.0+0905,23.974318482913077,3,1.0,0.816496580927726,0.0,2.0,5,2
J1911.1-2006,2275.7171853060345,29,14.0,8.366600265340756,0.0,28.0,5,3
J1911.1-3221,0.00016119983047246933,1,0.0,0.0,0.0,0.0,5,2
J1911.4-1908,319.3024544365762,13,6.0,3.7416573867739413,0.0,12.0,5,2
J1911.4-4856,4.989560693502426e-06,1,0.0,0.0,0.0,0.0,5,3
J1911.5+0310,6.803687747202275,2,0.5,0.5,0.0,1.0,5,2
J1911.6+0903,0.00046175862007658,0,,,,,5,2
J1911.7+0924,0.0018800944089889526,1,0.0,0.0,0.0,0.0,5,2
J1911.8+1610,49.24064099835232,2,0.5,0.5,0.0,1.0,5,2
J1911.9+1445,0.6510675847345002,2,0.5,0.5,0.0,1.0,5,2
J1912.1+3624,0.0006196839340191218,1,0.0,0.0,0.0,0.0,5,2
J1912.1-0803,398.594620653191,17,8.0,4.898979485566356,0.0,16.0,5,3
J1912.2+2244,0.0006038695573806763,1,0.0,0.0,0.0,0.0,5,2
J1912.2-2056,123.62414337407137,6,2.5,1.707825127659933,0.0,5.0,5,2
J1912.4+3739,0.0004164634601693251,1,0.0,0.0,0.0,0.0,5,2
J1912.4-1222,393.70293585908837,20,9.5,5.766281297335398,0.0,19.0,5,2
J1912.5+0507,80.01484726462513,3,1.0,0.816496580927726,0.0,2.0,5,2
J1912.5-0358,0.0010431819628138328,1,0.0,0.0,0.0,0.0,5,2
J1912.6+1000,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1912.6+1319,37.86499025476223,4,1.5,1.118033988749895,0.0,3.0,5,2
J1912.7-1250,102.05824500109321,6,2.5,1.707825127659933,0.0,5.0,5,2
J1912.8+4613,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1912.9-8009,1050.8090757662724,25,12.0,7.211102550927978,0.0,24.0,5,3
J1913.2+2342,0.0003887644961650949,1,0.0,0.0,0.0,0.0,5,3
J1913.3-3629,541.8049103355661,17,8.0,4.898979485566356,0.0,16.0,5,3
J1913.4+0905,0.0008106529712677002,1,0.0,0.0,0.0,0.0,5,2
J1913.4+1021,-0.0,1,0.0,0.0,0.0,0.0,5,2
J1913.4-1527,0.0010646013543009758,1,0.0,0.0,0.0,0.0,5,2
